hcp_name,num_articles,title,title_link,authors,publications,snippet
Jörn Schneede,30,Multianalyte Quantification of Vitamin B6 and B2 Species in the Nanomolar Range in Human Plasma by Liquid Chromatography–Tandem Mass Spectrometry,https://academic.oup.com/clinchem/article-abstract/51/7/1206/5630049,"Ø Midttun, S Hustad, E Solheim, J Schneede… ","Clinical …, 2005 ","Background: Homocysteine, a risk factor of cardiovascular disease, cognitive disorders, and 
pregnancy complications, exists at a point of metabolic convergence of several B vitamins, 
including vitamins B 6 and B 2 (riboflavin). Measurement of the various forms of these …"
Judith Bjöhle,10,[HTML][HTML] Gene expression profiling spares early breast cancer patients from adjuvant therapy: derived and validated in two population-based cohorts,https://breast-cancer-research.biomedcentral.com/articles/10.1186/bcr1325,"Y Pawitan, J Bjöhle, L Amler… ","Breast cancer …, 2005 ","Adjuvant breast cancer therapy significantly improves survival, but overtreatment and 
undertreatment are major problems. Breast cancer expression profiling has so far mainly been 
used to identify women with a poor prognosis as candidates for adjuvant therapy but without …"
Judith Bjöhle,10,[HTML][HTML] Intrinsic molecular signature of breast cancer in a population-based cohort of 412 patients,https://breast-cancer-research.biomedcentral.com/articles/10.1186/bcr1517,"S Calza, P Hall, G Auer… ","Breast Cancer …, 2006 ","Molecular markers and the rich biological information they contain have great potential for cancer 
diagnosis, prognostication and therapy prediction. So far, however, they have not superseded 
routine histopathology and staging criteria, partly because the few studies performed …"
Judith Bjöhle,10,[HTML][HTML] Radiation pneumonitis after breast cancer irradiation: analysis of the complication probability using the relative seriality model,https://www.sciencedirect.com/science/article/pii/S0360301699004204,"G Gagliardi, J Bjöhle, I Lax, A Ottolenghi… ","International Journal of …, 2000 ","Background: Toxicity of the respiratory system is quite common after radiotherapy of thoracic 
tumors; breast cancer patients represent one of the groups for which there is also a long 
expected survival. The quantification of lung tissue response to irradiation is important in …"
Judith Bjöhle,10,[HTML][HTML] Molecular subtype and tumor characteristics of breast cancer metastases as assessed by gene expression significantly influence patient post-relapse survival,https://www.sciencedirect.com/science/article/pii/S0923753419313389,"NP Tobin, JC Harrell, J Lövrot, SE Brage, MF Stolt… ","Annals of oncology, 2015 ","Background We and others have recently shown that tumor characteristics are altered 
throughout tumor progression. These findings emphasize the need for re-examination of tumor 
characteristics at relapse and have led to recommendations from ESMO and the Swedish …"
Judith Bjöhle,10,Assessment of early response biomarkers in relation to long‐term survival in patients with HER2‐negative breast cancer receiving neoadjuvant chemotherapy plus …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.31070,"S Kimbung, I Markholm, J Bjöhle… ","… journal of cancer, 2018 ","Pathologic complete response (pCR) is a predictor for favorable outcome after neoadjuvant 
treatment in early breast cancer. Modulation of gene expression may also provide early 
readouts of biological activity and prognosis, offering the possibility for timely response‐guided …"
Judith Bjöhle,10,"Neoadjuvant trastuzumab, pertuzumab, and docetaxel vs trastuzumab emtansine in patients with ERBB2-positive breast cancer: a phase 2 randomized clinical trial",https://jamanetwork.com/journals/jamaoncology/article-abstract/2781086,"T Hatschek, T Foukakis, J Bjöhle, T Lekberg… ","JAMA …, 2021 ","Importance Trastuzumab emtansine (T-DM1) is presently approved for treatment of advanced 
breast cancer and after incomplete response to neoadjuvant therapy, but the potential of 
T-DM1 as monotherapy is so far unknown. Objective To assess pathologic complete response …"
Judith Bjöhle,10,[HTML][HTML] Hormone-replacement therapy influences gene expression profiles and is associated with breast-cancer prognosis: a cohort study,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-4-16,"P Hall, A Ploner, J Bjöhle, F Huang… ","BMC …, 2006 ","Postmenopausal hormone-replacement therapy (HRT) increases breast-cancer risk. The 
influence of HRT on the biology of the primary tumor, however, is not well understood. We 
obtained breast-cancer gene expression profiles using Affymetrix human genome U133A arrays. …"
Judith Bjöhle,10,[HTML][HTML] Activated ERK1/2 and phosphorylated oestrogen receptor α are associated with improved breast cancer survival in women treated with tamoxifen,https://www.sciencedirect.com/science/article/pii/S0959804906001559,"J Bergqvist, G Elmberger, J Ohd, B Linderholm… ","European journal of …, 2006 ","The aim of this study was to investigate the expression of activated (phosphorylated) ERK1/2, 
oestrogen receptor α phosphorylated at S118 (ERα S118 ), and HER2 in primary breast 
cancer, and to make correlations with the outcome of tamoxifen therapy. We performed …"
Judith Bjöhle,10,[HTML][HTML] Omitting radiotherapy in women≥ 65 years with low-risk early breast cancer after breast-conserving surgery and adjuvant endocrine therapy is safe,https://www.sciencedirect.com/science/article/pii/S0748798318310072,"Å Wickberg, G Liljegren, F Killander, H Lindman… ","European Journal of …, 2018 ","Purpose The aim of this study was to verify if radiotherapy (RT) safely can be omitted in 
older women treated for estrogen-receptor positive early breast cancer with breast-conserving 
surgery (BCS) and endocrine therapy (ET). Patients and Methods Eligibility criteria were: …"
Judith Bjöhle,10,"Docetaxel, trastuzumab, pertuzumab versus trastuzumab emtansine as neoadjuvant treatment of HER2-positive breast cancer: results from the Swedish PREDIX …",https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.501,"JCS Bergh, A Andersson, J Bjohle, A Bosch… ",2019 ,"501 Background: Neoadjuvant therapy produces high rates of pathological complete response 
(pCR) and is the standard of care in HER2 positive breast cancer; however, the optimal 
treatment regimen remains to be established. Methods: In this randomized phase II study …"
Judith Bjöhle,20,"[HTML][HTML] Multi-level gene expression signatures, but not binary, outperform Ki67 for the long term prognostication of breast cancer patients",https://www.sciencedirect.com/science/article/pii/S1574789114000465,"NP Tobin, LS Lindström, JW Carlson, J Bjöhle… ","Molecular …, 2014 ","Proliferation-related gene signatures have been proposed to aid breast cancer 
management by providing reproducible prognostic and predictive information on a patient-by-patient 
basis. It is unclear however, whether a less demanding assessment of cell division rate (as …"
Judith Bjöhle,20,Proteinase K added to the extraction procedure markedly increases RNA yield from primary breast tumors for use in microarray studies,https://academic.oup.com/clinchem/article-abstract/50/5/975/5639936,"S Egyhazi, J Bjohle, L Skoog, F Huang… ","Clinical …, 2004 ","3. Walker KS, Seth J. Stability of parathyroid hormone in blood from renal patients on 
haemodialysis. Ann Clin Biochem 2000; 37: 800–1. 4. Evans MJ, Livesey JH, Ellis MJ, Yandle 
TG. Effect of anticoagulants and storage temperatures on stability of plasma and serum hormones…"
Judith Bjöhle,20,[HTML][HTML] No difference in dose distribution in organs at risk in postmastectomy radiotherapy with or without breast implant reconstruction,https://link.springer.com/article/10.1186/1748-717X-9-14,"A Liljegren, D Unukovych, G Gagliardi, J Bjöhle… ","Radiation …, 2014 ","The aim of this study was to quantify the variation in doses to organs at risk (ipsilateral lung and 
heart) and the clinical target volume (CTV) in the presence of breast implants. In this 
retrospective cohort study, patients were identified through the National Breast Cancer Register. …"
Judith Bjöhle,20,[HTML][HTML] Post-mastectomy radiation therapy with or without implant-based reconstruction is safe in terms of clinical target volume coverage and survival–A matched …,https://www.sciencedirect.com/science/article/pii/S016781401833384X,"J Bjöhle, E Onjukka, N Rintelä, S Eloranta… ","Radiotherapy and …, 2019 ","Background and purpose Patients with breast cancer receiving mastectomy in our institution 
are offered immediate breast reconstruction (IBR). IBR may have an impact on the optimisation 
of radiation therapy (RT). Therefore, we aimed to evaluate the clinical target volume (CTV…"
Judith Bjöhle,20,Clinical evaluation of QUANTEC guidelines to predict the risk of cardiac mortality in breast cancer patients,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2016.1234067,"V Moiseenko, J Einck, J Murphy, J Ödén, J Bjöhle… ","Acta …, 2016 ","Methods We retrospectively identified patients who received RT for left breast cancer with 
tangent fields between 2010 and 2014 at the University of California San Diego (UCSD) 
and Karolinska University Hospital in Stockholm. Institutional ethics board approvals were …"
Judith Bjöhle,20,Gene expression in 16q is associated with survival and differs between Sørlie breast cancer subtypes,https://onlinelibrary.wiley.com/doi/abs/10.1002/gcc.20392,"K Wennmalm, S Calza, A Ploner, P Hall… ","Genes …, 2007 ","We have investigated the relationship between gene expression and chromosomal positions 
in 402 breast cancer patients. Using an overrepresentation approach based on Fisher's 
exact test, we identified disproportionate contributions of specific chromosomal positions to …"
Judith Bjöhle,20,Can axillary dissection be avoided by improved molecular biological diagnosis?,https://www.tandfonline.com/doi/abs/10.1080/028418600750013087,"T Lindahl, G Engel, J Ahlgren, S Klaar, J Bjöhle… ","Acta …, 2000 ","Axillary dissection is presently a routine staging procedure in the management of breast 
cancer. The use of adjuvant systemic treatment is largely based on the diagnosis of axillary 
metastases. Routine axillary dissection leads to acute and chronic side-effects in a large …"
Judith Bjöhle,20,"Health-related quality of life in the Swedish PREDIX HER2 trial, evaluating docetaxel, trastuzumab, pertuzumab versus trastuzumab emtansine as neoadjuvant …",https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.583,"Y Brandberg, A Andersson, J Bjohle, A Bosch… ",2019 ,"583 Background: Neoadjuvant therapy combining docetaxel, trastuzumab and pertuzumab (DTP) 
was compared to trastuzumab emtansine (T-DM1) in the randomized phase 2 PREDIX 
HER2 trial. Patients, ≥18 years with HER2 positive breast cancer, ≥20mm or with verified …"
Judith Bjöhle,20,"One-year follow-up of health-related quality of life in the Swedish PREDIX HER 2 trial, evaluating docetaxel, trastuzumab sc, pertuzumab versus trastuzumab …",https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.15_suppl.590,"Y Brandberg, T Foukakis, A Andersson, J Bjohle… ",2020 ,"590 Background: Neoadjuvant therapy combining docetaxel, trastuzumab and pertuzumab (DTP) 
was compared to trastuzumab emtansine (T-DM1) in the randomised phase II PREDIX 
HER2 trial. Patients, ≥18 years with HER2 positive breast cancer, ≥20mm or with verified …"
Judith Bjöhle,20,Abstract P3-11-14: Is pathologic complete response (pCR) a valid marker of outcome even in large breast cancer? Clinical results from a neoadjuvant trial using a …,https://cancerres.aacrjournals.org/content/75/9_Supplement/P3-11-14.short,"T Hatschek, J Bjöhle, E Lidbrink, T Lekberg, N Loman… ",2015 ,"Background: Several randomized trials have proven that preoperative chemotherapy is 
equivalent to adjuvant treatment, and allows for clinical and radiological assessment of efficacy 
in vivo. Recent results show that response-guided neoadjuvant therapy is a favorable policy …"
Judith Bjöhle,30,"Abstract P2-05-02: Preliminary translational results from PROMIX, a phase II trial of preoperative chemotherapy with the addition of bevacizumab in large operable …",https://cancerres.aacrjournals.org/content/75/9_Supplement/P2-05-02.short,"N Loman, I Johansson, J Bjöhle, J Frisell, T Lekberg… ",2015 ,"Background: Preoperative chemotherapy in breast cancer (bc) provides unique possibilities to 
evaluate effects of therapy by studying response and changes in the tumor during the course 
of treatment. A pathologic complete response (pCR) correlates positively with long term …"
Judith Bjöhle,30,"Erratum to “Multi‐level gene expression signatures, but not binary, outperform Ki67 for the long term prognostication of breast cancer patients”[MOLONC 8 (2014) 741 …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5528616/,"NP Tobin, LS Lindström, JW Carlson, J Bjöhle… ","Molecular …, 2014 ","… Carlson, 1 Judith Bjöhle, 1 Jonas Bergh, 1 , 4 and Kristian Wennmalm 1 …"
Judith Bjöhle,30,"Erratum to “Multi‐level gene expression signatures, but not binary, outperform Ki67 for the long term prognostication of breast cancer patients”[MOLONC 8 (2014) 741 …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5528616/,"NP Tobin, LS Lindström, JW Carlson, J Bjöhle… ","Molecular …, 2014 ","… Carlson, 1 Judith Bjöhle, 1 Jonas Bergh, 1 , 4 and Kristian Wennmalm 1 …"
Judith Bjöhle,30,"Erratum to “Multi‐level gene expression signatures, but not binary, outperform Ki67 for the long term prognostication of breast cancer patients”[MOLONC 8 (2014) 741 …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5528616/,"NP Tobin, LS Lindström, JW Carlson, J Bjöhle… ","Molecular …, 2014 ","… Carlson, 1 Judith Bjöhle, 1 Jonas Bergh, 1 , 4 and Kristian Wennmalm 1 …"
Judith Bjöhle,30,"Erratum to “Multi‐level gene expression signatures, but not binary, outperform Ki67 for the long term prognostication of breast cancer patients”[MOLONC 8 (2014) 741 …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5528616/,"NP Tobin, LS Lindström, JW Carlson, J Bjöhle… ","Molecular …, 2014 ","… Carlson, 1 Judith Bjöhle, 1 Jonas Bergh, 1 , 4 and Kristian Wennmalm 1 …"
Judith Bjöhle,30,[CITATION][C] Doppler screening av ockult levermetastasering hos patienter med känd tumörsjukdom.,https://www.diva-portal.org/smash/record.jsf?pid=diva2:88680,"J Bjöhle, A Elvin, N Wilking, IM Meyer ","Hygiea, 1997 ",
Judith Bjöhle,30,"He Huang, MD Yan-Ling Feng, MD",https://jamanetwork.com/journals/jamaoncology/article-abstract/2783010,JH Liu ,"JAMA, 2021 ","1. Huang H, Feng YL, Wan T, et al. Effectiveness of sequential chemoradiation vs concurrent 
chemoradiation or radiation alone in adjuvant treatment after hysterectomy for cervical 
cancer: the STARS phase 3 randomized clinical trial. JAMA Oncol. 2021; 7 (3): 361-369. doi: …"
Judith Bjöhle,30,"He Huang, MD Yan-Ling Feng, MD",https://jamanetwork.com/journals/jamaoncology/article-abstract/2783010,JH Liu ,"JAMA, 2021 ","1. Huang H, Feng YL, Wan T, et al. Effectiveness of sequential chemoradiation vs concurrent 
chemoradiation or radiation alone in adjuvant treatment after hysterectomy for cervical 
cancer: the STARS phase 3 randomized clinical trial. JAMA Oncol. 2021; 7 (3): 361-369. doi: …"
Judith Bjöhle,30,[HTML][HTML] Hormone Replacement Therapy and Heartburn in Women,https://howtotreatheartburn.com/hormone-replacement-therapy-heartburn/,S Hood ,howtotreatheartburn.com,"Conclusion Many women use hormone replacement therapy as an aid against the symptoms 
of menopause or to otherwise increase estrogen levels. Hormone replacement therapy can 
compromise the closure of the LES leading to chronic acid reflux and heartburn, a symptom …"
Judith Bjöhle,30,Bevacizumab treatment of patients with breast cancer is associated with induction of MYLK.,https://osf.io/preprints/tcnpf/,S Mamoor ,2020 ,"Bevacizumab (Avastin) is an approved treatment option by the European Medicines Agency (1) 
for more than a quarter billion women in the European Union, and despite having its indication 
withdrawn by the Food and Drug Administration in 2011 is still utilized in clinical trials …"
Karolina Larsson,10,Synthesis of polycaprolactone-grafted microfibrillated cellulose for use in novel bionanocomposites–influence of the graft length on the mechanical properties,https://pubs.acs.org/doi/abs/10.1021/am2001828,"H Lonnberg, K Larsson, T Lindstrom… ","… applied materials & …, 2011 ","In the present work, microfibrillated cellulose (MFC) made from bleached sulfite softwood 
dissolving pulp was utilized to reinforce a poly(ε-caprolactone) (PCL) biopolymer matrix. To 
improve the dispersibility of the hydrophilic MFC in the nonpolar matrix and the interfacial …"
Karolina Larsson,10,"Genomic and transcriptomic analyses of breast cancer primaries and matched metastases in AURORA, the Breast International Group (BIG) molecular screening …",https://cancerdiscovery.aacrjournals.org/content/11/11/2796.abstract,"P Aftimos, M Oliveira, A Irrthum, D Fumagalli, C Sotiriou… ","Cancer discovery, 2021 ","AURORA aims to study the processes of relapse in metastatic breast cancer (MBC) by 
performing multi-omics profiling on paired primary tumors and early-course metastases. Among 
381 patients (primary tumor and metastasis pairs: 252 targeted gene sequencing, 152 RNA …"
Karolina Larsson,10,Polylactide latex/nanofibrillated cellulose bionanocomposites of high nanofibrillated cellulose content and nanopaper network structure prepared by a papermaking …,https://onlinelibrary.wiley.com/doi/abs/10.1002/app.36413,"K Larsson, LA Berglund, M Ankerfors… ","Journal of Applied …, 2012 ","Previous attempts to use polylactide (PLA) latex particles and nanofibrillated cellulose (NFC) 
in papermaking processing have been limited to low NFC content. In the present study, a 
bionanocomposite material was successfully produced using a PLA latex and NFC. The …"
Karolina Larsson,10,Representation of 3D cadastral boundaries-From analogue to digital,https://www.sciencedirect.com/science/article/pii/S0264837719305964,"K Larsson, JM Paasch, J Paulsson ","Land use policy, 2020 ","This paper discusses problems and challenges concerning the process of conversion of 2D 
analogue cadastral boundary plans into 3D digital information and is based on experiences 
from a research project on visualization of 3D property boundaries in Sweden. An area next …"
Karolina Larsson,10,"Early menopause, low body mass index, and smoking are independent risk factors for developing giant cell arteritis",https://ard.bmj.com/content/65/4/529.short,"K Larsson, D Mellström, C Nordborg, A Odén… ","Annals of the …, 2006 ","Objective: To assess female sex hormone related variables in a group of women with biopsy 
positive giant cell arteritis and a control group. Methods: 49 women with biopsy positive 
giant cell arteritis, aged 50 to 69 years at the time of diagnosis, answered a questionnaire on …"
Karolina Larsson,10,[HTML][HTML] Phylogeny of Catenulida and support for Platyhelminthes,https://www.sciencedirect.com/science/article/pii/S1439609208000469,"K Larsson, U Jondelius ","Organisms Diversity & Evolution, 2008 ","Molecular studies have shown that Platyhelminthes is polyphyletic, placing Rhabditophora 
within Lophotrochozoa, whereas Acoela and Nemertodermatida are separate early bilaterian 
branches. However, there has been little evidence to support the position of Catenulida, a …"
Karolina Larsson,10,[HTML][HTML] Visualization of 3D property data and assessment of the impact of rendering attributes,https://link.springer.com/article/10.1007/s41651-020-00063-6,"S Seipel, M Andrée, K Larsson, JM Paasch… ","… of Geovisualization and …, 2020 ","Visualizations of 3D cadastral information incorporating both intrinsically spatial and non-spatial 
information are examined here. The design of a visualization prototype is linked to real-case 
3D property information. In an interview with domain experts, the functional and visual …"
Karolina Larsson,10,Conversion of 2D Analogue Cadastral Boundary Plans into 3D Digital Information: problems and challenges illustrated by a Swedish case,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1256055,"K Larsson, JM Paasch, J Paulsson ","… FIG 3D Cadastre Workshop; 2-4 …, 2018 ","The possibility of forming 3D property units has not existed for a long time in Sweden. The 
legislation was introduced in 2004 and in 2009 the addition of apartment ownership (condominium) 
was added. Even though the demand for 3D property formation has not been as high …"
Karolina Larsson,10,[HTML][HTML] DNA taxonomy of Swedish Catenulida (Platyhelminthes) and a phylogenetic framework for catenulid classification,https://www.sciencedirect.com/science/article/pii/S1439609208000561,"K Larsson, A Ahmadzadeh, U Jondelius ","Organisms Diversity & Evolution, 2008 ","Specimens of Catenulida were collected at 34 localities in Sweden. We used 18S rDNA, 28S 
rDNA, ITS-5.8S, and cytochrome oxidase I (COI) nucleotide sequences to infer phylogeny 
from parsimony jackknifing and Bayesian analysis. Our dataset contained 74 ingroup …"
Karolina Larsson,10,The supramolecular structure of cellulose-rich wood pulps can be a determinative factor for enzymatic hydrolysability,https://link.springer.com/article/10.1007/s10570-015-0766-0,"F Aldaeus, K Larsson, JS Srndovic, M Kubat… ","Cellulose, 2015 ","The enzymatic hydrolysability of three industrial pulps, five lab made pulps, and one 
microcrystalline cellulose powder was assessed using commercial cellulolytic enzymes. To 
gain insight into the factors that influence the hydrolysability, a thorough characterization of the …"
Karolina Larsson,20,Cleavage in Nemertoderma westbladi (Nemertodermatida) and its phylogenetic significance,https://link.springer.com/article/10.1007%252Fs00435-004-0105-8,"U Jondelius, K Larsson, O Raikova ","Zoomorphology, 2004 ","Recent phylogenetic analyses of ribosomal and protein coding nuclear genes place the 
marine worms within the Nemertodermatida as one of the oldest lineages among the bilaterian 
animals. We studied the early embryonic cleavage in Nemertoderma westbladi to provide the …"
Karolina Larsson,20,[HTML][HTML] Comparison of breast cancer surrogate subtyping using a closed-system RT-qPCR breast cancer assay and immunohistochemistry on 100 core needle …,https://link.springer.com/article/10.1186/s12885-021-08171-2,"S Janeva, TZ Parris, S Nasic, S De Lara, K Larsson… ","BMC cancer, 2021 ","Routine clinical management of breast cancer (BC) currently depends on surrogate subtypes 
according to estrogen- (ER) and progesterone (PR) receptor, Ki-67, and HER2-status. 
However, there has been growing demand for reduced immunohistochemistry (IHC) turnaround …"
Karolina Larsson,20,[HTML][HTML] Self-reported life satisfaction and response style differences among children in Chile and Sweden,https://link.springer.com/article/10.1007/s10826-013-9814-2,"LC Liberman, K Larsson, MP Altuzarra, LG Öst… ","Journal of Child and …, 2015 ","The purpose of the current study was to assess self-perceived life satisfaction in Chilean 
and Swedish children. The total sample consisted of a non-clinical sample of 1,352 school 
children between 8 and 14 years of age. Analyses were carried out to compare the children’s …"
Karolina Larsson,20,[PDF][PDF] Report on freshwater Catenulida (Platyhelminthes) from Sweden with the description of four new species,https://www.academia.edu/download/46825141/Report_on_freshwater_Catenulida_Platyhe20160627-15919-11zovvf.pdf,"K Larsson, W Willems ","Zootaxa, 2010 ","This contribution is one of the very first reports on Swedish species of freshwater Catenulida, 
a group of free-living, small flatworms. A total of 13 species were collected from 33 localities 
all over the country. Four species, all belonging to the taxon Stenostomum, are new to …"
Karolina Larsson,20,Stereological study of neovascularization in temporal arteritis.,https://www.jrheum.org/content/33/10/2020.short,"C Nordborg, K Larsson, E Nordborg ","The Journal of rheumatology, 2006 ","OBJECTIVE: As giant cell arteritis (GCA) progresses, newly formed microvessels are one of 
the main sites of leukocyte-endothelial cell interaction. Our aim was to stereologically map 
the distribution of microvessels in the temporal arterial wall and to assess their relationship to …"
Karolina Larsson,20,Absolute determination of softwood kraft lignin molar mass using MALDI-TOF mass spectrometry and pulsed field gradient NMR,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1081674,"J Rönnols, K Larsson, A Jacobs… ","14th European workshop …, 2016 ","Knowledge of the molecular properties, eg the molar mass, of lignin are of central importance 
for industrial applications, since thermal and mechanical characteristics are governed by 
these. Here, a method for absolute determination of weight-average molar mass of kraft lignin, …"
Karolina Larsson,20,Slutrapport för projektet Smart planering för byggande: Delprojekt 3-BIM som informationsstöd för 3D fastighetsbildning,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1203886,"M Andrée, K Larsson, F Nordqvist Darell, L Malm… ",2018 ,"Samhällsbyggnadsprocessen behöver utvecklas och bli smartare, öppnare och mer effektiv 
för ett ökat bostadsbyggande. En digitalisering av samhällsbyggnadsprocessen kan ge ett 
effektivare samarbete mellan kommun, fastighetsägare, byggherrar, medborgare, näringsliv …"
Karolina Larsson,20,[HTML][HTML] Efficacy and tolerability of metronomic chemotherapy in patients with metastatic breast cancer–an international experience in West Sweden and in the South …,https://www.sciencedirect.com/science/article/pii/S2468294220300721,"C Weadick, K Larsson, S O'Reilly, E McMahon… ","Cancer Treatment and …, 2020 ","Introduction Metronomic chemotherapy (MCT) is the continuous administration of low dose 
chemotherapy. It has significant clinical efficacy with minimal toxicity as compared to conventional 
chemotherapy regimens. Thus represents an attractive treatment modality in selected …"
Karolina Larsson,20,[HTML][HTML] Taxonomy and phylogeny of Catenulida (Platyhelminthes) with emphasis on the Swedish Fauna,https://www.diva-portal.org/smash/record.jsf?pid=diva2:171454,K Larsson ,2008 ,"Four molecular markers, 18S rDNA, 28S rDNA, ITSY5. 8S and CO1, are used as a backbone 
to infer phylogeny and to generate hypotheses about species delimitation in Catenulida 
using parsimony jackknifing and Bayesian analysis. Anokkostenostomum comes out …"
Karolina Larsson,20,[PDF][PDF] Minoritetsaktieägarnas rätt till klander av styrelsebeslut,https://www.diva-portal.org/smash/get/diva2:1435175/FULLTEXT01.pdf,K Larsson ,2020 ,"För fem år sedan påbörjade jag mina studier på juristprogrammet på Uppsala universitet, 
spänd inför en ny utmaning och ett nytt kapitel i mitt liv. Det var svårt att för fem år sedan 
föreställa mig dagen då jag skulle färdigställa min examensuppsats på juristprogrammet och …"
Karolina Larsson,30,"[PDF][PDF] Smarta plan-, bygg-och förvaltningsprocesser över hela livscykeln: AP3 Visualisering av 3D-fastigheter",https://www.diva-portal.org/smash/get/diva2:1508317/FULLTEXT01.pdf,"M Andrée, K Larsson, JM Paasch, J Paulsson, S Seipel ",2020 ,"… Martin Andrée, Lantmäteriet, Karolina Larsson, KLM Stockholms stad, Jesper M. Paasch, 
Högskolan i Gävle, Jenny Paulsson, Kungliga Tekniska Högskolan, Gruppledare, Stefan 
Seipel, Högskolan i Gävle … • Jenny Paulsson, KTH, AP-ledare • Martin Andrée …"
Karolina Larsson,30,Hantering av naturhänsyn efter slutavverkning i Östergötland,https://www.diva-portal.org/smash/record.jsf?pid=diva2:19871,"K Larsson, J Elander ",2004 ,"Abstract Mängden död ved i brukade skogar har minskat med ungefär 90% jämfört med 
naturliga skogar. Vid slutavverkning minskar mängden ytterligare. Att lämna naturhänsyn vid 
avverkning är ett viktigt steg för att bevara biologisk mångfald i skogslandskapet. Denna studie …"
Karolina Larsson,30,Is Auditor Independence Compromised when the Statutory Auditor Provides Non-audit Services? An Examination on Swedish Public Firms,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1319242,"A Lagoudaki, K Larsson ",2019 ,"Background: Maintaining auditor independence is an essential key element of efficient capital 
markets. Regulators and the public have long been concerned with independent auditing 
and its potential threats. However, the deliberation on the potential effect non-audit services …"
Karolina Larsson,30,[HTML][HTML] The regional meat producers' way to the market,https://stud.epsilon.slu.se/10960,K Larsson ,2005 ,"Siljans Chark and Konsum Värmland cured meats and provisions factory are small-scaled 
meat producers that market their products with ""the regional concept"". As the centralization 
is increasing in the food retail chains, it is becoming more difficult for companies like these to …"
Karolina Larsson,30,The supramolecular structure of cellulose-rich wood and wheat straw pulps can be a determinative factor for enzymatic hydrolysability,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1081680,"F Aldaeus, K Larsson, J Stevanic Srndovic… ","7th Workshop on …, 2016 ","Conversion of biomass to biofuels and other products is a research area that is currently 
attracting a great amount of interest, particularly because such production may be envisaged 
as a key part of any bio-based economy. Lignocellulosic biomass is abundant and sustainable, …"
Karolina Larsson,30,Giant Cell Arteritis-Pathogenetic and Epidemiological Aspects,https://gupea.ub.gu.se/handle/2077/28000,K Larsson ,2012 ,"Giant cell arteritis (GCA) is a chronic inflammatory disorder of medium-size and large arteries 
which affects people aged 50 years or older with a female preponderance. The two different 
expressions of GCA are temporal arteritis (TA) and polymyalgia rheumatica (PMR). In …"
Karolina Larsson,30,Giant Cell Arteritis-Pathogenetic and Epidemiological Aspects,https://gupea.ub.gu.se/handle/2077/28000,K Larsson ,2012 ,"Giant cell arteritis (GCA) is a chronic inflammatory disorder of medium-size and large arteries 
which affects people aged 50 years or older with a female preponderance. The two different 
expressions of GCA are temporal arteritis (TA) and polymyalgia rheumatica (PMR). In …"
Karolina Larsson,30,Kultur och innovation: En kvalitativ studie om organisationskulturens påverkan på innovationsförmåga,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1525859,"K Larsson, S Baars ",2021 ,"I den globala ekonomin har innovation blivit en central fråga. I en föränderlig och oförutsägbar 
värld är förmågan att vara innovativ en nödvändig förutsättning för en organisations framgång 
och överlevnad, vilket underbygger en vilja att öka förståelsen för faktorer som bidrar till …"
Karolina Larsson,30,Studenters upplevelse av information overload i informationshanteringsprocessen-Implikationer för högskolebiblioteket,https://lup.lub.lu.se/student-papers/record/1333867,"L Jeschke, K Larsson ",2003 ,"Information overload occurs when the amount of information exceeds the individual s 
capacity to efficiently process and use the information available. In this situation information 
instead of being an asset becomes a load. This interview study deals with college students …"
Karolina Larsson,30,Bristande patientsäkerhet på akutmottagningen: En litteraturstudie,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1617800,"K Larsson, K Linda ",2021 ,"Metod: Litteraturstudien utformades enligt Polit och Becks (2021) nio steg, där litteratursökningen 
genomfördes i databaserna CINAHL, PubMed och PsycInfo. Resultat: Resultatet baseras 
på elva artiklar varav åtta är kvalitativa artiklar, två är kvantitativa artiklar och en är mixad …"
